sent1,label1,sent2,label2
<unk> is a <unk> <unk> and <unk> concern <eos>,rec.sport.baseball,the company has been a <unk> <unk> in the past two years <eos>,rec.motorcycles
the company is <unk> by the <unk> of the <unk> and <unk> operator of <unk> <unk> & co . and <unk> <unk> <eos>,talk.politics.guns,the company said it will be able to concentrate on the <unk> of the <unk> <eos>,sci.electronics
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
but some analysts are n't expected to be available <eos>,talk.politics.mideast,but it was n't disclosed <eos>,comp.windows.x
the company has n't been determined by the company ' s <unk> <eos>,sci.electronics,the company has n't been determined by the end of the year <eos>,talk.politics.guns
the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale,the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns
the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
but some analysts say that the market is n't too much <eos>,rec.autos,but the dollar is n't clear <eos>,sci.space
but the beebes are n't going to be anytime <eos>,comp.os.ms-windows.misc,but the company ' s <unk> <unk> is n't going to be anytime <eos>,rec.motorcycles
the <unk> of the <unk> is that the <unk> are <unk> <eos>,talk.politics.guns,the <unk> of the <unk> is that the <unk> is that it is delivering <eos>,comp.windows.x
the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
but it ' s not just too much <eos>,rec.sport.baseball,but it ' s not just as much as n n <eos>,sci.electronics
but it ' s a good thing <eos>,rec.motorcycles,it ' s a <unk> that is n't going to be anytime <eos>,rec.sport.baseball
it ' s a <unk> <unk> and <unk> of the <unk> <eos>,rec.sport.baseball,the <unk> of the <unk> is that the <unk> is going to be <unk> <eos>,talk.politics.guns
it ' s a <unk> that is going to be a lot of the <unk> of the <unk> <eos>,rec.motorcycles,it ' s a <unk> that is going to be a <unk> of the <unk> <eos>,sci.electronics
you ' re going to see the market <eos>,talk.politics.mideast,it ' s going to be a lot of the market <eos>,rec.autos
in addition to the company ' s stock exchange <eos>,rec.motorcycles,in addition to the company ' s third-quarter earnings were $ n million or n cents a share <eos>,sci.electronics
<unk> inc . said it will spend $ n million for the next year <eos>,sci.electronics,<unk> corp . said it will spend $ n million for the quarter ended sept . n <eos>,rec.sport.hockey
the company said it will be able to concentrate on the <unk> of the <unk> and <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the company said it was <unk> by the <unk> of the <unk> and <unk> operator of <unk> <unk> and <unk> <unk> <unk> and <unk> <unk> <unk> and <unk> <unk> <eos>,sci.electronics
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
in addition to n n of telerate ' s stock <eos>,rec.sport.baseball,in addition to the company ' s stock exchange <eos>,sci.electronics
in addition to the company ' s earnings were unavailable by the end of the year <eos>,rec.motorcycles,the company has been discussing a <unk> offering of $ n million in the past n years <eos>,sci.electronics
the company said it will be able to sell its n n stake in the next year <eos>,misc.forsale,the company said it expects to be a <unk> version of the company ' s n n <eos>,sci.electronics
the company said it will be able to concentrate on the <unk> of the <unk> and <unk> of the <unk> <eos>,sci.electronics,the company said it expects to report the <unk> of the <unk> <unk> <eos>,comp.sys.mac.hardware
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
but the company ' s n n stake in the quarter <eos>,sci.electronics,but the company ' s n n stake in the third quarter <eos>,rec.autos
but the company ' s <unk> business is n't likely to be <unk> <eos>,rec.autos,the company ' s <unk> approach is n't likely to be determined by the end of the year <eos>,sci.electronics
the company said it will be able to take a <unk> of unprofitable <unk> <eos>,rec.motorcycles,the company said it expects to be a <unk> version of the company ' s n n <eos>,sci.electronics
the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the <unk> of the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
but the dollar is n't clear <eos>,talk.religion.misc,but the dollar is n't clear that the market is n't a recession <eos>,rec.autos
but the company ' s <unk> <unk> is n't likely to be able to be <unk> <eos>,sci.electronics,the market is n't surprising that the company ' s <unk> <unk> is a good bet <eos>,talk.politics.guns
but the dollar is n't clear that the market is n't going to be anytime <eos>,rec.autos,but the dollar is n't clear that the market is n't going to be anytime soon <eos>,comp.graphics
but the fed ' s <unk> is that the economy is n't going to be anytime <eos>,comp.sys.mac.hardware,it ' s a <unk> that is n't going to be anytime by the end of the year <eos>,rec.sport.baseball
the fed is that the fed is not going to be determined by the end of the year <eos>,talk.politics.misc,the fed is that the fed is not going to be determined by the end of the year <eos>,rec.motorcycles
but it ' s not going to be anytime <eos>,sci.electronics,it ' s a good bet for the market <eos>,talk.politics.mideast
it ' s a very difficult to get a lot of the market <eos>,rec.autos,it ' s a very difficult to imagine the market ' s <unk> <eos>,rec.sport.baseball
it ' s going to be a lot of the market <eos>,rec.sport.baseball,it ' s going to be a lot of the market <eos>,comp.sys.mac.hardware
in addition to $ n million of n n bonds due n n and n n of the company ' s n remic mortgage securities <eos>,misc.forsale,in addition to the company ' s stock exchange composite trading yesterday <eos>,comp.graphics
<unk> corp . said it will redeem n million shares outstanding <eos>,misc.forsale,the company said it will be able to repay $ n million or n cents a share <eos>,comp.graphics
the company said it will be able to repay its n n stake in the company ' s n n stake in the company <eos>,rec.autos,the company said it expects to report its quarterly dividend to $ n million or n cents a share from $ n million <eos>,sci.space
the company said it will be able to sell its n n stake in the next year and will be <unk> by the end of the year <eos>,misc.forsale,the company said it expects to report the company ' s <unk> division <eos>,talk.politics.guns
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns
in addition to the company ' s stock exchange collateral <eos>,sci.electronics,in addition to the company ' s stock exchange collateral <eos>,rec.motorcycles
the company said it will be able to repay its n n stake in the quarter <eos>,sci.electronics,the company said it expects to report its quarterly dividend to $ n million or n cents a share <eos>,comp.graphics
the company said it expects to report the company ' s n n stake in the third quarter <eos>,comp.sys.mac.hardware,the company said it expects to report the company ' s n n stake in the third quarter <eos>,sci.electronics
the company said it expects to report the company ' s <unk> ordinance to the <unk> of the company ' s <unk> <eos>,comp.sys.mac.hardware,the company said it expects to report the <unk> of the <unk> and <unk> of the <unk> of the <unk> <eos>,sci.electronics
in addition to the stock market closed at $ n a share <eos>,rec.motorcycles,the average seven-day compound yield on the issue of n n to n n <eos>,talk.politics.guns
the company said it will be able to repay the debt ceiling <eos>,rec.autos,the company said it expects to be a <unk> market for the next few years <eos>,talk.politics.guns
the company said it expects to be able to sell the n n stake in the next year <eos>,rec.autos,the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> of the <unk> market is <unk> by the <unk> of the <unk> market <eos>,talk.religion.misc
but the dollar is n't clear that the market will be able to sell the market <eos>,misc.forsale,the average seven-day compound yield on the three-month eurodollar rate of n n and n n respectively <eos>,talk.politics.mideast
the key u . s . and foreign exchange commission has been <unk> in the past two days <eos>,sci.crypt,the key u . s . and foreign exchange commission has been <unk> in the past n days <eos>,talk.politics.misc
but the dollar is n't clear that the fed ' s volatility is n't likely to be riskier <eos>,comp.graphics,the key u . s . currency opened up n n to n n <eos>,misc.forsale
it ' s a good bet for the market ' s volatility <eos>,rec.sport.baseball,it ' s a good bet for the market ' s volatility <eos>,talk.politics.guns
in addition to $ n million of n n convertible subordinated debentures due n n to n n and n n from n n n to n n <eos>,comp.graphics,in addition to the company ' s stock exchange composite trading yesterday lin closed at $ n a share down $ n <eos>,misc.forsale
the company said it will be able to repay $ n million or n cents a share from $ n million or n cents a share <eos>,misc.forsale,the company said it will be able to repay $ n million or n cents a share from $ n million or n cents a share <eos>,comp.graphics
the company said it expects to report the company ' s <unk> subsidiary of the company ' s <unk> division <eos>,misc.forsale,the company said it expects to report the company ' s <unk> division of the company ' s <unk> division <eos>,rec.motorcycles
in addition to the stock market closed at $ n a share on the new york stock exchange composite trading <eos>,comp.graphics,the company ' s stock exchange composite trading on the new york stock exchange composite trading yesterday the shares closed at $ n a share down n cents <eos>,misc.forsale
the company said it will be able to repay its n n stake in the next year <eos>,sci.electronics,the company said it expects to report the quarterly dividend of $ n million or n cents a share <eos>,sci.space
the company said it expects to report the company ' s n n stake in the third quarter <eos>,sci.electronics,the company said it expects to report the company ' s n n stake in the third quarter <eos>,comp.sys.mac.hardware
the company said it expects to report the company ' s decision to the extent of the company ' s n n stake in the next year <eos>,rec.autos,the company said it expects to report the final conclusion of the next year and the company ' s decision to be able to repay the $ n million in the next year <eos>,rec.sport.baseball
the following were among the biggest offerings of the u . s . and non-u . s . capital markets report <eos>,talk.politics.guns,the following were among the biggest offerings of the u . s . and non-u . s . capital markets report <eos>,rec.autos
the company said that the company ' s decision to be a <unk> bid for the company ' s <unk> capital <eos>,sci.electronics,the following the u . s . trade deficit was n n to n n from n n in august from the previous month <eos>,rec.sport.hockey
the key u . s . currency opened up n n to n n on the day ' s 500 - year note <eos>,sci.electronics,the key u . s . currency opened the biggest currency in the past five days <eos>,sci.crypt
<unk> <unk> n <eos>,comp.windows.x,<unk> <unk> <eos>,rec.sport.baseball
<unk> <unk> n <eos>,comp.windows.x,<unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <eos>,talk.politics.guns
<unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
<unk> <unk> <eos>,comp.windows.x,<unk> <eos>,comp.os.ms-windows.misc
<unk> <unk> <eos>,comp.windows.x,<unk> <unk> <eos>,rec.sport.baseball
<unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <eos>,talk.politics.guns,<unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <eos>,misc.forsale
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
<unk> <eos>,alt.atheism,<unk> <eos>,comp.windows.x
<unk> <eos>,alt.atheism,<unk> <eos>,comp.windows.x
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns
odds <eos>,talk.politics.guns,<unk> <eos>,rec.sport.baseball
<unk> <eos>,comp.os.ms-windows.misc,<unk> <eos>,rec.sport.baseball
<unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <eos>,talk.politics.guns,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
odds <eos>,talk.politics.guns,<eos>,comp.sys.mac.hardware
it ' s a <unk> <eos>,comp.sys.mac.hardware,it ' s a <unk> <eos>,talk.politics.mideast
it ' s a <unk> <eos>,comp.windows.x,it ' s a <unk> <eos>,rec.sport.baseball
i ' m not sure <eos>,rec.sport.baseball,it ' s a <unk> <eos>,comp.windows.x
i ' m not <unk> <unk> <eos>,comp.windows.x,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <eos>,misc.forsale
you do n't think you <eos>,talk.politics.mideast,you do n't think you ' re <eos>,comp.windows.x
you do n't know you ' re doing <eos>,rec.sport.baseball,it ' s hard to do <eos>,talk.politics.guns
i ' m not sure <eos>,comp.graphics,i ' m not going to happen <eos>,talk.politics.mideast
i ' m not sure she ' s <unk> <eos>,rec.sport.baseball,i ' m not going to happen <eos>,comp.windows.x
<unk> <unk> n . j . <unk> <eos>,rec.motorcycles,<unk> <unk> <eos>,rec.sport.baseball
<unk> <unk> n years old was named chief executive officer <eos>,rec.motorcycles,<unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
<unk> <unk> <eos>,rec.sport.baseball,<unk> <eos>,talk.politics.guns
<unk> <unk> n <eos>,comp.sys.mac.hardware,<unk> <unk> <unk> <unk> <unk> <unk> <unk> <eos>,talk.politics.guns
<unk> <eos>,comp.sys.mac.hardware,<unk> <eos>,talk.politics.guns
<unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <eos>,rec.motorcycles,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <eos>,talk.politics.guns
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
odds <eos>,talk.politics.guns,but it was n't disclosed <eos>,rec.sport.baseball
<unk> <unk> <eos>,rec.sport.baseball,the <unk> <unk> <eos>,comp.windows.x
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
but it ' s too <eos>,rec.sport.hockey,but it ' s not <eos>,rec.sport.baseball
it ' s a good thing <eos>,rec.sport.baseball,it ' s a <unk> <eos>,comp.sys.mac.hardware
it ' s a <unk> <eos>,comp.sys.mac.hardware,it ' s a <unk> <eos>,talk.politics.guns
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <eos>,rec.sport.baseball,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <eos>,talk.politics.guns
the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,talk.politics.guns,the <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk> <unk>,misc.forsale
you ' re not going to be <eos>,talk.politics.mideast,it ' s not <eos>,comp.sys.mac.hardware
it ' s a good thing <eos>,rec.sport.baseball,it ' s a good thing <eos>,talk.politics.guns
